horizon,regime,fold,N,sampler,algo,n_train,n_test,test_start,test_end,F1_4cls,Acc_dir,F1_dir,F1_UP_FORT,F1_DOWN_FORT
1,CALM,3,5,SMOTEENN,XGBoost,1322,509,2016-12-29,2020-03-06,0.2515,0.5619,0.5616,0.0465,0.5969
1,CALM,3,5,SMOTEENN,LightGBM,1322,509,2016-12-29,2020-03-06,0.2354,0.5206,0.5201,0.0635,0.5333
1,CALM,3,5,SMOTEENN,RandomForest,1322,509,2016-12-29,2020-03-06,0.2822,0.5815,0.5698,0.2395,0.5263
1,CALM,3,5,SMOTEENN,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2467,0.5501,0.55,0.0758,0.5344
1,CALM,3,5,SMOTEENN,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,6,SMOTE,XGBoost,1322,509,2016-12-29,2020-03-06,0.293,0.5422,0.5404,0.3478,0.552
1,CALM,3,6,SMOTE,LightGBM,1322,509,2016-12-29,2020-03-06,0.2638,0.5776,0.5772,0.2857,0.4917
1,CALM,3,6,SMOTE,RandomForest,1322,509,2016-12-29,2020-03-06,0.2979,0.5658,0.5625,0.3425,0.6067
1,CALM,3,6,SMOTE,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2959,0.558,0.5575,0.4,0.5145
1,CALM,3,6,SMOTE,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,6,BorderlineSMOTE,XGBoost,1322,509,2016-12-29,2020-03-06,0.2891,0.5501,0.5494,0.3542,0.5301
1,CALM,3,6,BorderlineSMOTE,LightGBM,1322,509,2016-12-29,2020-03-06,0.2731,0.5403,0.5402,0.3655,0.4622
1,CALM,3,6,BorderlineSMOTE,RandomForest,1322,509,2016-12-29,2020-03-06,0.2909,0.5796,0.5792,0.3069,0.5759
1,CALM,3,6,BorderlineSMOTE,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2773,0.5383,0.5376,0.3297,0.5103
1,CALM,3,6,BorderlineSMOTE,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,6,ADASYN,XGBoost,1322,509,2016-12-29,2020-03-06,0.2777,0.5462,0.5436,0.3333,0.5476
1,CALM,3,6,ADASYN,LightGBM,1322,509,2016-12-29,2020-03-06,0.3004,0.5678,0.5678,0.36,0.4934
1,CALM,3,6,ADASYN,RandomForest,1322,509,2016-12-29,2020-03-06,0.2934,0.5717,0.5705,0.3085,0.5781
1,CALM,3,6,ADASYN,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2866,0.5403,0.5386,0.3279,0.5191
1,CALM,3,6,ADASYN,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,6,SMOTETomek,XGBoost,1322,509,2016-12-29,2020-03-06,0.3016,0.5835,0.5831,0.3455,0.5285
1,CALM,3,6,SMOTETomek,LightGBM,1322,509,2016-12-29,2020-03-06,0.2871,0.558,0.5574,0.3618,0.4938
1,CALM,3,6,SMOTETomek,RandomForest,1322,509,2016-12-29,2020-03-06,0.3183,0.5972,0.5954,0.3279,0.5932
1,CALM,3,6,SMOTETomek,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2886,0.5599,0.5598,0.3959,0.4851
1,CALM,3,6,SMOTETomek,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,6,SMOTEENN,XGBoost,1322,509,2016-12-29,2020-03-06,0.2707,0.5383,0.5182,0.3704,0.2857
1,CALM,3,6,SMOTEENN,LightGBM,1322,509,2016-12-29,2020-03-06,0.2308,0.4892,0.4441,0.4467,0.1401
1,CALM,3,6,SMOTEENN,RandomForest,1322,509,2016-12-29,2020-03-06,0.2959,0.5187,0.4951,0.4742,0.2955
1,CALM,3,6,SMOTEENN,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.3189,0.5442,0.5366,0.3353,0.466
1,CALM,3,6,SMOTEENN,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,7,SMOTE,XGBoost,1322,509,2016-12-29,2020-03-06,0.2921,0.5383,0.5377,0.3017,0.5439
1,CALM,3,7,SMOTE,LightGBM,1322,509,2016-12-29,2020-03-06,0.2865,0.554,0.5532,0.2513,0.524
1,CALM,3,7,SMOTE,RandomForest,1322,509,2016-12-29,2020-03-06,0.2817,0.5658,0.5612,0.2573,0.6113
1,CALM,3,7,SMOTE,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2821,0.558,0.5575,0.3141,0.4766
1,CALM,3,7,SMOTE,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,7,BorderlineSMOTE,XGBoost,1322,509,2016-12-29,2020-03-06,0.2991,0.558,0.5562,0.3351,0.5528
1,CALM,3,7,BorderlineSMOTE,LightGBM,1322,509,2016-12-29,2020-03-06,0.2885,0.558,0.5566,0.3175,0.5232
1,CALM,3,7,BorderlineSMOTE,RandomForest,1322,509,2016-12-29,2020-03-06,0.2914,0.5619,0.558,0.3006,0.6061
1,CALM,3,7,BorderlineSMOTE,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.3086,0.5717,0.5703,0.3368,0.5356
1,CALM,3,7,BorderlineSMOTE,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,7,ADASYN,XGBoost,1322,509,2016-12-29,2020-03-06,0.2893,0.5422,0.5399,0.3135,0.5537
1,CALM,3,7,ADASYN,LightGBM,1322,509,2016-12-29,2020-03-06,0.3077,0.5894,0.5889,0.3125,0.5043
1,CALM,3,7,ADASYN,RandomForest,1322,509,2016-12-29,2020-03-06,0.294,0.558,0.5529,0.284,0.5977
1,CALM,3,7,ADASYN,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2852,0.5422,0.5412,0.3386,0.5043
1,CALM,3,7,ADASYN,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,7,SMOTETomek,XGBoost,1322,509,2016-12-29,2020-03-06,0.2769,0.5599,0.5592,0.2983,0.5344
1,CALM,3,7,SMOTETomek,LightGBM,1322,509,2016-12-29,2020-03-06,0.2802,0.5717,0.5705,0.3263,0.5103
1,CALM,3,7,SMOTETomek,RandomForest,1322,509,2016-12-29,2020-03-06,0.2636,0.5717,0.568,0.2303,0.5821
1,CALM,3,7,SMOTETomek,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2901,0.5894,0.589,0.3474,0.5339
1,CALM,3,7,SMOTETomek,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,7,SMOTEENN,XGBoost,1322,509,2016-12-29,2020-03-06,0.2949,0.5344,0.5341,0.2313,0.5546
1,CALM,3,7,SMOTEENN,LightGBM,1322,509,2016-12-29,2020-03-06,0.2692,0.5305,0.5197,0.2166,0.3874
1,CALM,3,7,SMOTEENN,RandomForest,1322,509,2016-12-29,2020-03-06,0.3083,0.5599,0.559,0.2785,0.5844
1,CALM,3,7,SMOTEENN,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2776,0.5265,0.5253,0.1702,0.5794
1,CALM,3,7,SMOTEENN,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,8,SMOTE,XGBoost,1322,509,2016-12-29,2020-03-06,0.2671,0.5422,0.5391,0.324,0.5214
1,CALM,3,8,SMOTE,LightGBM,1322,509,2016-12-29,2020-03-06,0.2704,0.556,0.5545,0.3191,0.5061
1,CALM,3,8,SMOTE,RandomForest,1322,509,2016-12-29,2020-03-06,0.3103,0.5796,0.5657,0.3195,0.6341
1,CALM,3,8,SMOTE,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2875,0.5599,0.5595,0.3617,0.4746
1,CALM,3,8,SMOTE,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,8,BorderlineSMOTE,XGBoost,1322,509,2016-12-29,2020-03-06,0.266,0.5206,0.5178,0.3587,0.506
1,CALM,3,8,BorderlineSMOTE,LightGBM,1322,509,2016-12-29,2020-03-06,0.287,0.556,0.5536,0.3386,0.552
1,CALM,3,8,BorderlineSMOTE,RandomForest,1322,509,2016-12-29,2020-03-06,0.3068,0.5599,0.5539,0.3371,0.6038
1,CALM,3,8,BorderlineSMOTE,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2645,0.5442,0.5434,0.328,0.4726
1,CALM,3,8,BorderlineSMOTE,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,8,ADASYN,XGBoost,1322,509,2016-12-29,2020-03-06,0.2885,0.5501,0.5464,0.3684,0.5412
1,CALM,3,8,ADASYN,LightGBM,1322,509,2016-12-29,2020-03-06,0.2944,0.5658,0.5634,0.3351,0.5462
1,CALM,3,8,ADASYN,RandomForest,1322,509,2016-12-29,2020-03-06,0.3208,0.5815,0.573,0.3676,0.6327
1,CALM,3,8,ADASYN,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2784,0.5462,0.5436,0.3704,0.4686
1,CALM,3,8,ADASYN,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,8,SMOTETomek,XGBoost,1322,509,2016-12-29,2020-03-06,0.2818,0.5363,0.5362,0.3874,0.4661
1,CALM,3,8,SMOTETomek,LightGBM,1322,509,2016-12-29,2020-03-06,0.2792,0.5619,0.5609,0.3187,0.5138
1,CALM,3,8,SMOTETomek,RandomForest,1322,509,2016-12-29,2020-03-06,0.2879,0.5678,0.5623,0.2941,0.6263
1,CALM,3,8,SMOTETomek,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.282,0.554,0.554,0.377,0.4464
1,CALM,3,8,SMOTETomek,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,8,SMOTEENN,XGBoost,1322,509,2016-12-29,2020-03-06,0.2626,0.5049,0.4982,0.3006,0.4706
1,CALM,3,8,SMOTEENN,LightGBM,1322,509,2016-12-29,2020-03-06,0.2912,0.5246,0.5172,0.3464,0.4977
1,CALM,3,8,SMOTEENN,RandomForest,1322,509,2016-12-29,2020-03-06,0.2775,0.5501,0.5476,0.2485,0.5523
1,CALM,3,8,SMOTEENN,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2784,0.5226,0.5092,0.3351,0.455
1,CALM,3,8,SMOTEENN,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,9,SMOTE,XGBoost,1322,509,2016-12-29,2020-03-06,0.2755,0.5305,0.5272,0.3204,0.5246
1,CALM,3,9,SMOTE,LightGBM,1322,509,2016-12-29,2020-03-06,0.2796,0.5501,0.5493,0.3027,0.5254
1,CALM,3,9,SMOTE,RandomForest,1322,509,2016-12-29,2020-03-06,0.3065,0.5874,0.5788,0.3023,0.6312
1,CALM,3,9,SMOTE,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2911,0.5599,0.5587,0.3656,0.5
1,CALM,3,9,SMOTE,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,9,BorderlineSMOTE,XGBoost,1322,509,2016-12-29,2020-03-06,0.2667,0.5521,0.5511,0.3043,0.4856
1,CALM,3,9,BorderlineSMOTE,LightGBM,1322,509,2016-12-29,2020-03-06,0.2643,0.5442,0.5418,0.2826,0.4774
1,CALM,3,9,BorderlineSMOTE,RandomForest,1322,509,2016-12-29,2020-03-06,0.2947,0.558,0.5494,0.289,0.6045
1,CALM,3,9,BorderlineSMOTE,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2635,0.5383,0.5373,0.2983,0.4915
1,CALM,3,9,BorderlineSMOTE,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,9,ADASYN,XGBoost,1322,509,2016-12-29,2020-03-06,0.2777,0.5481,0.5428,0.3187,0.5161
1,CALM,3,9,ADASYN,LightGBM,1322,509,2016-12-29,2020-03-06,0.2825,0.5481,0.5455,0.3261,0.4918
1,CALM,3,9,ADASYN,RandomForest,1322,509,2016-12-29,2020-03-06,0.3049,0.5599,0.5526,0.2989,0.5878
1,CALM,3,9,ADASYN,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2635,0.5246,0.5234,0.3511,0.4596
1,CALM,3,9,ADASYN,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,9,SMOTETomek,XGBoost,1322,509,2016-12-29,2020-03-06,0.2918,0.5658,0.5648,0.3646,0.5344
1,CALM,3,9,SMOTETomek,LightGBM,1322,509,2016-12-29,2020-03-06,0.2714,0.5501,0.5464,0.3407,0.498
1,CALM,3,9,SMOTETomek,RandomForest,1322,509,2016-12-29,2020-03-06,0.3162,0.5855,0.5836,0.3133,0.6245
1,CALM,3,9,SMOTETomek,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2752,0.556,0.5559,0.342,0.4833
1,CALM,3,9,SMOTETomek,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,9,SMOTEENN,XGBoost,1322,509,2016-12-29,2020-03-06,0.2442,0.5363,0.5024,0.2485,0.398
1,CALM,3,9,SMOTEENN,LightGBM,1322,509,2016-12-29,2020-03-06,0.2475,0.5442,0.5075,0.2667,0.4356
1,CALM,3,9,SMOTEENN,RandomForest,1322,509,2016-12-29,2020-03-06,0.2478,0.5521,0.5475,0.16,0.5378
1,CALM,3,9,SMOTEENN,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2634,0.5344,0.505,0.2754,0.4257
1,CALM,3,9,SMOTEENN,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,10,SMOTE,XGBoost,1322,509,2016-12-29,2020-03-06,0.2872,0.5501,0.5478,0.3636,0.5317
1,CALM,3,10,SMOTE,LightGBM,1322,509,2016-12-29,2020-03-06,0.2647,0.5501,0.5461,0.2951,0.4919
1,CALM,3,10,SMOTE,RandomForest,1322,509,2016-12-29,2020-03-06,0.2908,0.5737,0.5605,0.2471,0.6357
1,CALM,3,10,SMOTE,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2777,0.5481,0.5467,0.3529,0.5082
1,CALM,3,10,SMOTE,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,10,BorderlineSMOTE,XGBoost,1322,509,2016-12-29,2020-03-06,0.2644,0.5462,0.5444,0.3243,0.4898
1,CALM,3,10,BorderlineSMOTE,LightGBM,1322,509,2016-12-29,2020-03-06,0.2743,0.5501,0.5483,0.2873,0.4854
1,CALM,3,10,BorderlineSMOTE,RandomForest,1322,509,2016-12-29,2020-03-06,0.2924,0.5815,0.5735,0.2793,0.5918
1,CALM,3,10,BorderlineSMOTE,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2687,0.5521,0.5502,0.306,0.4959
1,CALM,3,10,BorderlineSMOTE,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,10,ADASYN,XGBoost,1322,509,2016-12-29,2020-03-06,0.27,0.5363,0.532,0.3684,0.5164
1,CALM,3,10,ADASYN,LightGBM,1322,509,2016-12-29,2020-03-06,0.2767,0.554,0.5529,0.3053,0.4856
1,CALM,3,10,ADASYN,RandomForest,1322,509,2016-12-29,2020-03-06,0.2851,0.5599,0.546,0.2428,0.6103
1,CALM,3,10,ADASYN,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2748,0.5344,0.5332,0.328,0.4701
1,CALM,3,10,ADASYN,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,10,SMOTETomek,XGBoost,1322,509,2016-12-29,2020-03-06,0.288,0.5639,0.5628,0.356,0.544
1,CALM,3,10,SMOTETomek,LightGBM,1322,509,2016-12-29,2020-03-06,0.276,0.5324,0.5294,0.3277,0.5124
1,CALM,3,10,SMOTETomek,RandomForest,1322,509,2016-12-29,2020-03-06,0.3143,0.6031,0.5994,0.2754,0.6477
1,CALM,3,10,SMOTETomek,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2791,0.558,0.5576,0.3523,0.4874
1,CALM,3,10,SMOTETomek,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,10,SMOTEENN,XGBoost,1322,509,2016-12-29,2020-03-06,0.2455,0.5344,0.4974,0.2775,0.3939
1,CALM,3,10,SMOTEENN,LightGBM,1322,509,2016-12-29,2020-03-06,0.2475,0.5442,0.5075,0.2667,0.4356
1,CALM,3,10,SMOTEENN,RandomForest,1322,509,2016-12-29,2020-03-06,0.2332,0.5265,0.5169,0.1477,0.4933
1,CALM,3,10,SMOTEENN,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2634,0.5344,0.505,0.2754,0.4257
1,CALM,3,10,SMOTEENN,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,11,SMOTE,XGBoost,1322,509,2016-12-29,2020-03-06,0.2771,0.556,0.5536,0.3459,0.5238
1,CALM,3,11,SMOTE,LightGBM,1322,509,2016-12-29,2020-03-06,0.291,0.5599,0.5583,0.3492,0.5164
1,CALM,3,11,SMOTE,RandomForest,1322,509,2016-12-29,2020-03-06,0.3172,0.5953,0.5946,0.3043,0.6207
1,CALM,3,11,SMOTE,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2813,0.5639,0.563,0.3618,0.5
1,CALM,3,11,SMOTE,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,11,BorderlineSMOTE,XGBoost,1322,509,2016-12-29,2020-03-06,0.2976,0.5756,0.5731,0.3795,0.5354
1,CALM,3,11,BorderlineSMOTE,LightGBM,1322,509,2016-12-29,2020-03-06,0.2947,0.5678,0.5666,0.3404,0.4938
1,CALM,3,11,BorderlineSMOTE,RandomForest,1322,509,2016-12-29,2020-03-06,0.3114,0.5914,0.5912,0.342,0.6016
1,CALM,3,11,BorderlineSMOTE,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2657,0.5658,0.5656,0.35,0.4686
1,CALM,3,11,BorderlineSMOTE,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,11,ADASYN,XGBoost,1322,509,2016-12-29,2020-03-06,0.2767,0.5481,0.5455,0.3243,0.544
1,CALM,3,11,ADASYN,LightGBM,1322,509,2016-12-29,2020-03-06,0.2662,0.5639,0.5624,0.2905,0.4797
1,CALM,3,11,ADASYN,RandomForest,1322,509,2016-12-29,2020-03-06,0.2901,0.5697,0.568,0.3298,0.6031
1,CALM,3,11,ADASYN,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2748,0.5442,0.5433,0.3209,0.4807
1,CALM,3,11,ADASYN,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,11,SMOTETomek,XGBoost,1322,509,2016-12-29,2020-03-06,0.286,0.5521,0.5519,0.3795,0.4655
1,CALM,3,11,SMOTETomek,LightGBM,1322,509,2016-12-29,2020-03-06,0.2895,0.5442,0.5436,0.3636,0.4474
1,CALM,3,11,SMOTETomek,RandomForest,1322,509,2016-12-29,2020-03-06,0.3027,0.5521,0.5506,0.3548,0.5478
1,CALM,3,11,SMOTETomek,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.306,0.5462,0.546,0.3897,0.5022
1,CALM,3,11,SMOTETomek,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,11,SMOTEENN,XGBoost,1322,509,2016-12-29,2020-03-06,0.2522,0.5265,0.5024,0.3889,0.4348
1,CALM,3,11,SMOTEENN,LightGBM,1322,509,2016-12-29,2020-03-06,0.2717,0.5521,0.5427,0.3147,0.5022
1,CALM,3,11,SMOTEENN,RandomForest,1322,509,2016-12-29,2020-03-06,0.2506,0.5108,0.5056,0.3005,0.5156
1,CALM,3,11,SMOTEENN,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2536,0.5246,0.5008,0.385,0.4348
1,CALM,3,11,SMOTEENN,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,12,SMOTE,XGBoost,1322,509,2016-12-29,2020-03-06,0.2933,0.5697,0.568,0.3404,0.5476
1,CALM,3,12,SMOTE,LightGBM,1322,509,2016-12-29,2020-03-06,0.2803,0.5521,0.5497,0.2889,0.5083
1,CALM,3,12,SMOTE,RandomForest,1322,509,2016-12-29,2020-03-06,0.3296,0.613,0.6103,0.3243,0.6119
1,CALM,3,12,SMOTE,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2895,0.558,0.5566,0.3351,0.5167
1,CALM,3,12,SMOTE,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,12,BorderlineSMOTE,XGBoost,1322,509,2016-12-29,2020-03-06,0.3114,0.5914,0.5881,0.3459,0.5581
1,CALM,3,12,BorderlineSMOTE,LightGBM,1322,509,2016-12-29,2020-03-06,0.3078,0.5717,0.5708,0.3371,0.5041
1,CALM,3,12,BorderlineSMOTE,RandomForest,1322,509,2016-12-29,2020-03-06,0.3269,0.611,0.6108,0.3529,0.6154
1,CALM,3,12,BorderlineSMOTE,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2926,0.5737,0.5726,0.3542,0.5083
1,CALM,3,12,BorderlineSMOTE,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,12,ADASYN,XGBoost,1322,509,2016-12-29,2020-03-06,0.2778,0.5422,0.5381,0.3086,0.5403
1,CALM,3,12,ADASYN,LightGBM,1322,509,2016-12-29,2020-03-06,0.2761,0.5639,0.5628,0.2717,0.4874
1,CALM,3,12,ADASYN,RandomForest,1322,509,2016-12-29,2020-03-06,0.3168,0.5874,0.5859,0.337,0.6077
1,CALM,3,12,ADASYN,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.3051,0.5914,0.5898,0.3102,0.5294
1,CALM,3,12,ADASYN,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,12,SMOTETomek,XGBoost,1322,509,2016-12-29,2020-03-06,0.3034,0.5678,0.5675,0.3204,0.5143
1,CALM,3,12,SMOTETomek,LightGBM,1322,509,2016-12-29,2020-03-06,0.3019,0.5658,0.5647,0.3182,0.5062
1,CALM,3,12,SMOTETomek,RandomForest,1322,509,2016-12-29,2020-03-06,0.3106,0.5717,0.5717,0.2454,0.582
1,CALM,3,12,SMOTETomek,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.3045,0.5678,0.5676,0.3204,0.5106
1,CALM,3,12,SMOTETomek,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,12,SMOTEENN,XGBoost,1322,509,2016-12-29,2020-03-06,0.2414,0.5285,0.4602,0.5079,0.3478
1,CALM,3,12,SMOTEENN,LightGBM,1322,509,2016-12-29,2020-03-06,0.2483,0.5403,0.4685,0.4896,0.3
1,CALM,3,12,SMOTEENN,RandomForest,1322,509,2016-12-29,2020-03-06,0.2571,0.499,0.4695,0.4649,0.3684
1,CALM,3,12,SMOTEENN,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2482,0.5206,0.4643,0.5174,0.383
1,CALM,3,12,SMOTEENN,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,13,SMOTE,XGBoost,1322,509,2016-12-29,2020-03-06,0.2933,0.5697,0.5686,0.3386,0.5323
1,CALM,3,13,SMOTE,LightGBM,1322,509,2016-12-29,2020-03-06,0.3016,0.5462,0.5439,0.32,0.5083
1,CALM,3,13,SMOTE,RandomForest,1322,509,2016-12-29,2020-03-06,0.3262,0.609,0.6083,0.3261,0.6288
1,CALM,3,13,SMOTE,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.3155,0.5697,0.5678,0.4041,0.5145
1,CALM,3,13,SMOTE,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,13,BorderlineSMOTE,XGBoost,1322,509,2016-12-29,2020-03-06,0.295,0.5737,0.5722,0.3298,0.5506
1,CALM,3,13,BorderlineSMOTE,LightGBM,1322,509,2016-12-29,2020-03-06,0.2913,0.5246,0.5236,0.2759,0.5195
1,CALM,3,13,BorderlineSMOTE,RandomForest,1322,509,2016-12-29,2020-03-06,0.3217,0.5953,0.5948,0.324,0.6154
1,CALM,3,13,BorderlineSMOTE,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.3204,0.554,0.5532,0.3716,0.5401
1,CALM,3,13,BorderlineSMOTE,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,13,ADASYN,XGBoost,1322,509,2016-12-29,2020-03-06,0.2894,0.5639,0.5622,0.3474,0.5164
1,CALM,3,13,ADASYN,LightGBM,1322,509,2016-12-29,2020-03-06,0.2823,0.5383,0.5365,0.2824,0.4741
1,CALM,3,13,ADASYN,RandomForest,1322,509,2016-12-29,2020-03-06,0.3197,0.5914,0.5912,0.3279,0.5929
1,CALM,3,13,ADASYN,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.3252,0.5599,0.5583,0.383,0.5236
1,CALM,3,13,ADASYN,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,13,SMOTETomek,XGBoost,1322,509,2016-12-29,2020-03-06,0.3248,0.5697,0.5682,0.4064,0.5534
1,CALM,3,13,SMOTETomek,LightGBM,1322,509,2016-12-29,2020-03-06,0.2767,0.5403,0.5392,0.3068,0.498
1,CALM,3,13,SMOTETomek,RandomForest,1322,509,2016-12-29,2020-03-06,0.3047,0.5697,0.5676,0.3182,0.6084
1,CALM,3,13,SMOTETomek,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.2774,0.5344,0.5328,0.3187,0.5182
1,CALM,3,13,SMOTETomek,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,13,SMOTEENN,XGBoost,1322,509,2016-12-29,2020-03-06,0.2793,0.5324,0.4947,0.4571,0.43
1,CALM,3,13,SMOTEENN,LightGBM,1322,509,2016-12-29,2020-03-06,0.2873,0.5462,0.5287,0.4,0.4906
1,CALM,3,13,SMOTEENN,RandomForest,1322,509,2016-12-29,2020-03-06,0.3087,0.556,0.5407,0.4167,0.4766
1,CALM,3,13,SMOTEENN,GradientBoosting,1322,509,2016-12-29,2020-03-06,0.3056,0.5501,0.5342,0.4519,0.4476
1,CALM,3,13,SMOTEENN,CatBoost,1322,509,2016-12-29,2020-03-06,,,,,,unhashable type: 'numpy.ndarray'
1,CALM,3,14,SMOTE,XGBoost,1322,509,2016-12-29,2020-03-06,0.2941,0.5403,0.5403,0.3315,0.5
